Epoch [1/60],  U_d: -0.0276,  U_a: -1.0097,  test accuracy: 0.6694,  forget accuracy: 0.9910,  retain accuracy: 0.9958,  att accuracy: 0.4951,  MIA accuracy: 0.6997,  MIA auc: 0.7484,  MIA recall: 0.9200, 
Epoch [49/60],  U_d: -0.0417,  U_a: -0.9962,  test accuracy: 0.5002,  forget accuracy: 0.5384,  retain accuracy: 0.8238,  att accuracy: 0.5018,  MIA accuracy: 0.5156,  MIA auc: 0.5277,  MIA recall: 0.4966, 
Epoch [50/60],  U_d: -0.1168,  U_a: -0.9932,  test accuracy: 0.5260,  forget accuracy: 0.5554,  retain accuracy: 0.8772,  att accuracy: 0.5033,  MIA accuracy: 0.5153,  MIA auc: 0.5191,  MIA recall: 0.5182, 
Epoch [51/60],  U_d: -0.1803,  U_a: -0.9958,  test accuracy: 0.5070,  forget accuracy: 0.5438,  retain accuracy: 0.8398,  att accuracy: 0.5020,  MIA accuracy: 0.5184,  MIA auc: 0.5254,  MIA recall: 0.5186, 
Epoch [52/60],  U_d: -0.0656,  U_a: -1.0080,  test accuracy: 0.5190,  forget accuracy: 0.5496,  retain accuracy: 0.8699,  att accuracy: 0.4959,  MIA accuracy: 0.5175,  MIA auc: 0.5219,  MIA recall: 0.5252, 
Epoch [53/60],  U_d: -0.0916,  U_a: -1.0132,  test accuracy: 0.5172,  forget accuracy: 0.5510,  retain accuracy: 0.8730,  att accuracy: 0.4933,  MIA accuracy: 0.5169,  MIA auc: 0.5204,  MIA recall: 0.5234, 
Epoch [54/60],  U_d: -0.1397,  U_a: -1.0044,  test accuracy: 0.5290,  forget accuracy: 0.5616,  retain accuracy: 0.8806,  att accuracy: 0.4977,  MIA accuracy: 0.5155,  MIA auc: 0.5204,  MIA recall: 0.5064, 
Epoch [55/60],  U_d: -0.1049,  U_a: -1.0042,  test accuracy: 0.5224,  forget accuracy: 0.5500,  retain accuracy: 0.8751,  att accuracy: 0.4978,  MIA accuracy: 0.5149,  MIA auc: 0.5221,  MIA recall: 0.5098, 
Epoch [56/60],  U_d: -0.0505,  U_a: -1.0090,  test accuracy: 0.5280,  forget accuracy: 0.5492,  retain accuracy: 0.8802,  att accuracy: 0.4954,  MIA accuracy: 0.5123,  MIA auc: 0.5131,  MIA recall: 0.5046, 
Epoch [57/60],  U_d: -0.0555,  U_a: -1.0086,  test accuracy: 0.5206,  forget accuracy: 0.5362,  retain accuracy: 0.8703,  att accuracy: 0.4956,  MIA accuracy: 0.5155,  MIA auc: 0.5209,  MIA recall: 0.5034, 
Epoch [58/60],  U_d: -0.0709,  U_a: -1.0126,  test accuracy: 0.4738,  forget accuracy: 0.4978,  retain accuracy: 0.7888,  att accuracy: 0.4936,  MIA accuracy: 0.5070,  MIA auc: 0.5111,  MIA recall: 0.4980, 
Epoch [59/60],  U_d: -0.0247,  U_a: -0.9976,  test accuracy: 0.4870,  forget accuracy: 0.5110,  retain accuracy: 0.8080,  att accuracy: 0.5011,  MIA accuracy: 0.5098,  MIA auc: 0.5176,  MIA recall: 0.5164, 
Epoch [60/60],  U_d: -0.0436,  U_a: -0.9866,  test accuracy: 0.4930,  forget accuracy: 0.5174,  retain accuracy: 0.8302,  att accuracy: 0.5066,  MIA accuracy: 0.5228,  MIA auc: 0.5289,  MIA recall: 0.5136, 
