Epoch [1/90],  U_d: -0.0384,  U_a: -1.0047,  test accuracy: 0.6808,  forget accuracy: 0.9928,  retain accuracy: 0.9967,  att accuracy: 0.4976,  MIA accuracy: 0.6985,  MIA auc: 0.7496,  MIA recall: 0.9268, 
Epoch [36/90],  U_d: -0.1097,  U_a: -1.0140,  test accuracy: 0.5490,  forget accuracy: 0.5888,  retain accuracy: 0.8792,  att accuracy: 0.4929,  MIA accuracy: 0.5177,  MIA auc: 0.5262,  MIA recall: 0.5124, 
Epoch [37/90],  U_d: -0.0800,  U_a: -0.9958,  test accuracy: 0.5542,  forget accuracy: 0.5888,  retain accuracy: 0.8814,  att accuracy: 0.5020,  MIA accuracy: 0.5252,  MIA auc: 0.5284,  MIA recall: 0.5224, 
Epoch [38/90],  U_d: -0.0627,  U_a: -0.9824,  test accuracy: 0.5328,  forget accuracy: 0.5686,  retain accuracy: 0.8525,  att accuracy: 0.5087,  MIA accuracy: 0.5113,  MIA auc: 0.5123,  MIA recall: 0.5042, 
Epoch [39/90],  U_d: -0.1720,  U_a: -1.0064,  test accuracy: 0.5430,  forget accuracy: 0.5718,  retain accuracy: 0.8642,  att accuracy: 0.4967,  MIA accuracy: 0.5217,  MIA auc: 0.5288,  MIA recall: 0.5160, 
Epoch [40/90],  U_d: -0.0714,  U_a: -0.9902,  test accuracy: 0.5452,  forget accuracy: 0.5810,  retain accuracy: 0.8698,  att accuracy: 0.5048,  MIA accuracy: 0.5124,  MIA auc: 0.5220,  MIA recall: 0.5112, 
Epoch [41/90],  U_d: -0.1766,  U_a: -0.9944,  test accuracy: 0.5336,  forget accuracy: 0.5736,  retain accuracy: 0.8653,  att accuracy: 0.5027,  MIA accuracy: 0.5182,  MIA auc: 0.5312,  MIA recall: 0.5186, 
Epoch [42/90],  U_d: -0.0202,  U_a: -1.0126,  test accuracy: 0.5350,  forget accuracy: 0.5638,  retain accuracy: 0.8551,  att accuracy: 0.4936,  MIA accuracy: 0.5220,  MIA auc: 0.5280,  MIA recall: 0.5316, 
Epoch [43/90],  U_d: -0.1028,  U_a: -0.9930,  test accuracy: 0.5460,  forget accuracy: 0.5672,  retain accuracy: 0.8793,  att accuracy: 0.5034,  MIA accuracy: 0.5133,  MIA auc: 0.5200,  MIA recall: 0.5212, 
Epoch [44/90],  U_d: -0.0620,  U_a: -0.9930,  test accuracy: 0.5552,  forget accuracy: 0.5850,  retain accuracy: 0.9084,  att accuracy: 0.5034,  MIA accuracy: 0.5127,  MIA auc: 0.5206,  MIA recall: 0.5120, 
Epoch [45/90],  U_d: -0.0605,  U_a: -0.9960,  test accuracy: 0.5130,  forget accuracy: 0.5332,  retain accuracy: 0.8187,  att accuracy: 0.5019,  MIA accuracy: 0.5148,  MIA auc: 0.5271,  MIA recall: 0.5022, 
Epoch [46/90],  U_d: -0.1087,  U_a: -0.9950,  test accuracy: 0.5084,  forget accuracy: 0.5242,  retain accuracy: 0.8123,  att accuracy: 0.5024,  MIA accuracy: 0.5090,  MIA auc: 0.5204,  MIA recall: 0.4972, 
Epoch [47/90],  U_d: -0.0235,  U_a: -1.0078,  test accuracy: 0.5074,  forget accuracy: 0.5206,  retain accuracy: 0.8196,  att accuracy: 0.4960,  MIA accuracy: 0.5126,  MIA auc: 0.5235,  MIA recall: 0.4982, 
Epoch [48/90],  U_d: -0.1490,  U_a: -1.0028,  test accuracy: 0.5038,  forget accuracy: 0.5274,  retain accuracy: 0.8212,  att accuracy: 0.4985,  MIA accuracy: 0.5152,  MIA auc: 0.5213,  MIA recall: 0.5132, 
Epoch [49/90],  U_d: -0.1200,  U_a: -1.0052,  test accuracy: 0.5008,  forget accuracy: 0.5196,  retain accuracy: 0.8050,  att accuracy: 0.4973,  MIA accuracy: 0.5138,  MIA auc: 0.5191,  MIA recall: 0.5036, 
Epoch [50/90],  U_d: -0.0946,  U_a: -0.9882,  test accuracy: 0.5290,  forget accuracy: 0.5490,  retain accuracy: 0.8736,  att accuracy: 0.5058,  MIA accuracy: 0.5164,  MIA auc: 0.5220,  MIA recall: 0.5166, 
Epoch [51/90],  U_d: -0.0658,  U_a: -0.9904,  test accuracy: 0.5098,  forget accuracy: 0.5262,  retain accuracy: 0.8367,  att accuracy: 0.5047,  MIA accuracy: 0.5034,  MIA auc: 0.5124,  MIA recall: 0.4972, 
Epoch [52/90],  U_d: -0.0821,  U_a: -1.0014,  test accuracy: 0.5258,  forget accuracy: 0.5490,  retain accuracy: 0.8745,  att accuracy: 0.4992,  MIA accuracy: 0.5169,  MIA auc: 0.5256,  MIA recall: 0.5232, 
Epoch [53/90],  U_d: -0.1028,  U_a: -1.0074,  test accuracy: 0.5324,  forget accuracy: 0.5342,  retain accuracy: 0.8658,  att accuracy: 0.4962,  MIA accuracy: 0.5147,  MIA auc: 0.5182,  MIA recall: 0.5130, 
Epoch [54/90],  U_d: -0.0790,  U_a: -0.9880,  test accuracy: 0.5276,  forget accuracy: 0.5480,  retain accuracy: 0.8894,  att accuracy: 0.5059,  MIA accuracy: 0.5147,  MIA auc: 0.5206,  MIA recall: 0.5184, 
Epoch [55/90],  U_d: -0.0740,  U_a: -0.9932,  test accuracy: 0.5374,  forget accuracy: 0.5598,  retain accuracy: 0.8975,  att accuracy: 0.5033,  MIA accuracy: 0.5079,  MIA auc: 0.5126,  MIA recall: 0.5150, 
Epoch [56/90],  U_d: -0.0387,  U_a: -1.0024,  test accuracy: 0.5332,  forget accuracy: 0.5512,  retain accuracy: 0.8900,  att accuracy: 0.4987,  MIA accuracy: 0.4993,  MIA auc: 0.5061,  MIA recall: 0.5066, 
Epoch [57/90],  U_d: -0.0519,  U_a: -0.9912,  test accuracy: 0.5062,  forget accuracy: 0.5202,  retain accuracy: 0.8340,  att accuracy: 0.5043,  MIA accuracy: 0.5007,  MIA auc: 0.5079,  MIA recall: 0.5066, 
Epoch [58/90],  U_d: -0.0590,  U_a: -1.0134,  test accuracy: 0.5064,  forget accuracy: 0.5194,  retain accuracy: 0.8336,  att accuracy: 0.4932,  MIA accuracy: 0.5045,  MIA auc: 0.5107,  MIA recall: 0.5058, 
Epoch [59/90],  U_d: -0.0267,  U_a: -1.0060,  test accuracy: 0.5064,  forget accuracy: 0.5158,  retain accuracy: 0.8404,  att accuracy: 0.4969,  MIA accuracy: 0.5189,  MIA auc: 0.5264,  MIA recall: 0.5098, 
Epoch [60/90],  U_d: -0.0874,  U_a: -0.9958,  test accuracy: 0.4702,  forget accuracy: 0.4844,  retain accuracy: 0.7862,  att accuracy: 0.5020,  MIA accuracy: 0.5011,  MIA auc: 0.5138,  MIA recall: 0.5008, 
Epoch [61/90],  U_d: -0.0429,  U_a: -0.9936,  test accuracy: 0.4856,  forget accuracy: 0.4908,  retain accuracy: 0.8034,  att accuracy: 0.5031,  MIA accuracy: 0.5173,  MIA auc: 0.5276,  MIA recall: 0.5252, 
Epoch [62/90],  U_d: -0.0975,  U_a: -0.9948,  test accuracy: 0.4830,  forget accuracy: 0.5034,  retain accuracy: 0.8138,  att accuracy: 0.5025,  MIA accuracy: 0.5059,  MIA auc: 0.5154,  MIA recall: 0.5200, 
Epoch [63/90],  U_d: -0.0697,  U_a: -1.0112,  test accuracy: 0.4856,  forget accuracy: 0.4936,  retain accuracy: 0.8084,  att accuracy: 0.4943,  MIA accuracy: 0.5054,  MIA auc: 0.5105,  MIA recall: 0.5112, 
Epoch [64/90],  U_d: -0.1071,  U_a: -1.0040,  test accuracy: 0.5076,  forget accuracy: 0.5194,  retain accuracy: 0.8615,  att accuracy: 0.4979,  MIA accuracy: 0.5032,  MIA auc: 0.5088,  MIA recall: 0.5100, 
Epoch [65/90],  U_d: -0.1331,  U_a: -0.9988,  test accuracy: 0.5154,  forget accuracy: 0.5206,  retain accuracy: 0.8640,  att accuracy: 0.5005,  MIA accuracy: 0.5054,  MIA auc: 0.5181,  MIA recall: 0.5126, 
Epoch [66/90],  U_d: -0.0431,  U_a: -1.0026,  test accuracy: 0.4946,  forget accuracy: 0.5046,  retain accuracy: 0.8357,  att accuracy: 0.4986,  MIA accuracy: 0.5179,  MIA auc: 0.5245,  MIA recall: 0.5194, 
Epoch [67/90],  U_d: -0.0838,  U_a: -1.0014,  test accuracy: 0.5072,  forget accuracy: 0.5102,  retain accuracy: 0.8592,  att accuracy: 0.4992,  MIA accuracy: 0.5071,  MIA auc: 0.5091,  MIA recall: 0.5160, 
Epoch [68/90],  U_d: -0.0827,  U_a: -0.9892,  test accuracy: 0.5112,  forget accuracy: 0.5182,  retain accuracy: 0.8651,  att accuracy: 0.5053,  MIA accuracy: 0.5158,  MIA auc: 0.5238,  MIA recall: 0.5298, 
Epoch [69/90],  U_d: -0.0859,  U_a: -0.9966,  test accuracy: 0.4940,  forget accuracy: 0.4974,  retain accuracy: 0.8385,  att accuracy: 0.5016,  MIA accuracy: 0.5013,  MIA auc: 0.5067,  MIA recall: 0.5092, 
Epoch [70/90],  U_d: -0.1163,  U_a: -1.0028,  test accuracy: 0.5102,  forget accuracy: 0.5050,  retain accuracy: 0.8568,  att accuracy: 0.4985,  MIA accuracy: 0.5207,  MIA auc: 0.5251,  MIA recall: 0.5360, 
Epoch [71/90],  U_d: -0.0989,  U_a: -0.9962,  test accuracy: 0.4912,  forget accuracy: 0.4900,  retain accuracy: 0.8283,  att accuracy: 0.5018,  MIA accuracy: 0.5021,  MIA auc: 0.5164,  MIA recall: 0.5162, 
Epoch [72/90],  U_d: -0.1476,  U_a: -1.0086,  test accuracy: 0.5042,  forget accuracy: 0.5084,  retain accuracy: 0.8574,  att accuracy: 0.4956,  MIA accuracy: 0.4976,  MIA auc: 0.5045,  MIA recall: 0.5084, 
Epoch [73/90],  U_d: -0.0299,  U_a: -0.9878,  test accuracy: 0.5050,  forget accuracy: 0.5082,  retain accuracy: 0.8662,  att accuracy: 0.5060,  MIA accuracy: 0.5065,  MIA auc: 0.5123,  MIA recall: 0.5164, 
Epoch [74/90],  U_d: -0.0403,  U_a: -0.9986,  test accuracy: 0.5036,  forget accuracy: 0.5052,  retain accuracy: 0.8675,  att accuracy: 0.5006,  MIA accuracy: 0.5042,  MIA auc: 0.5105,  MIA recall: 0.4940, 
Epoch [75/90],  U_d: -0.1042,  U_a: -0.9910,  test accuracy: 0.4826,  forget accuracy: 0.4870,  retain accuracy: 0.8194,  att accuracy: 0.5044,  MIA accuracy: 0.5153,  MIA auc: 0.5237,  MIA recall: 0.5150, 
Epoch [76/90],  U_d: -0.0673,  U_a: -0.9978,  test accuracy: 0.4756,  forget accuracy: 0.4762,  retain accuracy: 0.8148,  att accuracy: 0.5010,  MIA accuracy: 0.5121,  MIA auc: 0.5156,  MIA recall: 0.5290, 
Epoch [77/90],  U_d: -0.0811,  U_a: -1.0062,  test accuracy: 0.4994,  forget accuracy: 0.4970,  retain accuracy: 0.8515,  att accuracy: 0.4968,  MIA accuracy: 0.5008,  MIA auc: 0.5116,  MIA recall: 0.4968, 
Epoch [78/90],  U_d: -0.0962,  U_a: -1.0120,  test accuracy: 0.4800,  forget accuracy: 0.4758,  retain accuracy: 0.8190,  att accuracy: 0.4939,  MIA accuracy: 0.5079,  MIA auc: 0.5130,  MIA recall: 0.5350, 
Epoch [79/90],  U_d: -0.0147,  U_a: -0.9990,  test accuracy: 0.4710,  forget accuracy: 0.4704,  retain accuracy: 0.8022,  att accuracy: 0.5004,  MIA accuracy: 0.5025,  MIA auc: 0.5108,  MIA recall: 0.5318, 
Epoch [80/90],  U_d: -0.0499,  U_a: -0.9946,  test accuracy: 0.4484,  forget accuracy: 0.4538,  retain accuracy: 0.7590,  att accuracy: 0.5026,  MIA accuracy: 0.5042,  MIA auc: 0.5122,  MIA recall: 0.5552, 
Epoch [81/90],  U_d: -0.1269,  U_a: -0.9814,  test accuracy: 0.4846,  forget accuracy: 0.4888,  retain accuracy: 0.8251,  att accuracy: 0.5092,  MIA accuracy: 0.5203,  MIA auc: 0.5253,  MIA recall: 0.5276, 
Epoch [82/90],  U_d: -0.0380,  U_a: -1.0068,  test accuracy: 0.4714,  forget accuracy: 0.4696,  retain accuracy: 0.8001,  att accuracy: 0.4965,  MIA accuracy: 0.5020,  MIA auc: 0.5068,  MIA recall: 0.5464, 
Epoch [83/90],  U_d: -0.0768,  U_a: -1.0066,  test accuracy: 0.4662,  forget accuracy: 0.4638,  retain accuracy: 0.7865,  att accuracy: 0.4966,  MIA accuracy: 0.5078,  MIA auc: 0.5180,  MIA recall: 0.5522, 
Epoch [84/90],  U_d: -0.0842,  U_a: -0.9914,  test accuracy: 0.4860,  forget accuracy: 0.4820,  retain accuracy: 0.8225,  att accuracy: 0.5042,  MIA accuracy: 0.5080,  MIA auc: 0.5173,  MIA recall: 0.5274, 
Epoch [85/90],  U_d: -0.1283,  U_a: -1.0076,  test accuracy: 0.4424,  forget accuracy: 0.4478,  retain accuracy: 0.7585,  att accuracy: 0.4961,  MIA accuracy: 0.4991,  MIA auc: 0.5061,  MIA recall: 0.5402, 
Epoch [86/90],  U_d: -0.0673,  U_a: -1.0070,  test accuracy: 0.4662,  forget accuracy: 0.4544,  retain accuracy: 0.7822,  att accuracy: 0.4964,  MIA accuracy: 0.5083,  MIA auc: 0.5084,  MIA recall: 0.5310, 
Epoch [87/90],  U_d: -0.1276,  U_a: -1.0018,  test accuracy: 0.4392,  forget accuracy: 0.4310,  retain accuracy: 0.7350,  att accuracy: 0.4990,  MIA accuracy: 0.5058,  MIA auc: 0.5095,  MIA recall: 0.5414, 
Epoch [88/90],  U_d: -0.0831,  U_a: -1.0024,  test accuracy: 0.4424,  forget accuracy: 0.4392,  retain accuracy: 0.7470,  att accuracy: 0.4987,  MIA accuracy: 0.5044,  MIA auc: 0.5090,  MIA recall: 0.5528, 
Epoch [89/90],  U_d: -0.0409,  U_a: -1.0038,  test accuracy: 0.4502,  forget accuracy: 0.4452,  retain accuracy: 0.7649,  att accuracy: 0.4980,  MIA accuracy: 0.5108,  MIA auc: 0.5148,  MIA recall: 0.5750, 
Epoch [90/90],  U_d: -0.1294,  U_a: -1.0052,  test accuracy: 0.4260,  forget accuracy: 0.4242,  retain accuracy: 0.7259,  att accuracy: 0.4973,  MIA accuracy: 0.5054,  MIA auc: 0.5059,  MIA recall: 0.5768, 
